uc_seq,name,gugun,lat,lng,여행지,title,subtitle,addr1,homepage_u,trfc_info,usage_day,hldy_info,usage_time,usage_amou,middle_siz,main_img_n,main_img_t,itemcntnts,geometry
550,부산타워,중구,35.101364,129.0325,부산타워,부산타워,문화와 관광을 한 번에 즐길 수 있는 부산 대표 랜드마크,-,-,-,-,-,11:00 - 20:00 연중무휴,"성 인 8,000원청소년 6,000원 (만 18세 이하)단 체 10% 할인 (20인 이상)",-,https://www.visitbusan.net/uploadImgs/files/cntnts/20200206095452989_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20200206095452989_thumbL,부산항이 넓게 내다보이며 360도 아름다운 전망을 볼 수 있는 곳.문화와 관광을 한번에 즐길 수 있는 부산관광의 대표 랜드마크.,POINT (129.0325 35.101364)
558,송도해상케이블카,서구,35.07668,129.02332,송도해상케이블카,"케이블카, 그 이상의 즐거움!",송도해상케이블카,부산광역시 서구 송도해변로 171,http://busanaircruise.co.kr/,-,-,-,-,-,-,https://www.visitbusan.net/uploadImgs/files/cntnts/20200303191333098_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20200303191333098_thumbL,b'ec86a1eb8f84ed95b4ec8381ecbc80ec9db4ebb894ecb9b4eb8a9420ec9ab0eba6aceb8298eb9dbc20eca09c31ed98b820eab3b5ec84a4ed95b4ec8898ec9a95ec9ea5ec9db820ec86a1eb8f84ed95b4ec8898ec9a95ec9ea5ec9d9820ec989b20ebaa85ec84b1ec9d8420eb9098ec82b4eba6aceab8b020ec9c84ed959c20ebb3b5ec9b90ec82acec9785ec9d8420ed86b5ed95b42032303137eb85842036ec9b9420e28098ebb680ec82b0ec9790ec96b4ed81aceba3a8eca688e28099eb9dbceb8a9420ebb88ceb9e9ceb939ceba19c20ec9eaced8384ec839ded9598ec9880ec8ab5eb8b88eb8ba42eecb59ceab3a02038366d20eb8692ec9db4ec97',POINT (129.02332 35.07668)
804,기장 도예 관광 힐링촌 테마숲(한),기장군,35.360134,129.23999,기장 도예 관광 힐링촌 테마숲,"상상하던 동화 속 그 마을, 기장 도예 관광 힐링촌 테마숲",아이와 함께 안데르센의 동화 속으로 풍덩~,부산광역시 기장군 장안읍 기룡리 산126,-,"도시철도 2호선 장산역 5번 출구 → 버스 182 환승 → 기장전화국 하차 → 마을버스 기장군9 환승 → 하장안 하차, 도보 30분주차 안데르센 극장 주차장",-,-,상시(안데르센 극장이용 별도),무료(안데르센 극장 공연관람 별도),-,https://www.visitbusan.net/uploadImgs/files/cntnts/20200706141824447_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20200706141824447_thumbL,"어린 시절 우리에게 꿈과 환상을 심어 주었던 동화 속 세상. 훌쩍 어른이 되어 한아이의 엄마, 아빠가 된 여러분께 어릴 적 동심의 세계로 돌아갈 수 있는 멋진 곳을 소개 해보려고 해요~아이와",POINT (129.23999 35.360134)
833,"송도용궁구름다리(한, 영, 중_간, 중_번)",서구,35.06194,129.02191,송도용궁구름다리,송도에서 구름 위를 느끼는 법,바다와 하늘 사이에 걷다,부산광역시 서구 암남동 620-53,https://www.bsseogu.go.kr/tour/index.bsseogu,"도시철도 1호선 자갈치역 하차- 1번출구- 자갈치역, 충무동교차로 정류장까지 도보 이동- 버스(7번) 환승- 암남공원 정류장 하차주차 암남공원 공영주차장 이용(유료)",-,"매월 첫째, 셋째 월요일과 구정 및 새해 전날 휴무",개방시간: 매일 09:00~18:00(3월~9월)/ 입장 17:30분까지 매일 09:00~17:00(10월~2월)/ 입장 16:30분까지,-,-,https://www.visitbusan.net/uploadImgs/files/cntnts/20200717114921294_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20200717114921294_thumbL,b'313030eb8584ec9d9820ecb694ec96b5ec9db420eb8bb4eab8b420ec86a1eb8f842e20eab7b820ec8b9ceab08420ec868dec9790eb8a9420eba78eec9d8020ec82aceb9e8ceb93a4ec9db420eab7b8eba6acec9b8ced9598eb8d9820ec86a1eb8f84eab5aceba684eb8ba4eba6aceab08020ec9e88ec8ab5eb8b88eb8ba42e203138eb858420eba78cec979020ec9ab0eba6acec9d9820eab381ec9cbceba19c20eb8ba4ec8b9c20eb8f8cec9584ec98a820ec86a1eb8f84ec9aa9eab681eab5aceba684eb8ba4eba6ac2120ec86a1eb8f8420ebb094eb8ba4eba5bc20eca1b0eab88820eb8d9420eab080eab98cec9db420eba78ceb82a020ec889820ec',POINT (129.02191 35.06194)
838,"정승빈작가-우암동 소막마을(한,영,중간,중번,일)",남구,35.126194,129.07597,우암동 소막마을,"부산의 옛 흔적을 찾아, 우암동 소막마을",글. 일러스트 여행드로잉작가 정승빈,부산광역시 남구 우암번영로 40-1,-,"버스 134, 23, 26, 68, 138-1, 168 남부중앙새마을금고 하차 도보 3분",-,연중무휴,매일,무료,-,https://www.visitbusan.net/uploadImgs/files/cntnts/20200722140028489_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20200722140028489_thumbL,b'ec98a4eb9e98eca0842c20eb8aa6ec9d8020ebb0a420ebb680ec82b0ed95adec979020ec9e85ed95aded9688eb8d9820ec99b8eab5adec9d9820ec84a0ec9b90eb93a4ec9d8020ec82b020eb8692ec9d8020eab3b3eab98ceca78020ebb384ecb298eb9fbc20ebb098eca79dec9db4eb8a9420ed9994eba0a4ed959c20ec95bceab2bdec979020eab090ed8384ec9d8420ed9688eb8ba4eab3a020ed959ceb8ba42e20eab7b8eba6aceab3a020eb8ba4ec9d8c20eb82a020eab7b820ec9584eba684eb8ba4ec9ab420ebb688ebb99beb93a4ec9db420ed94bceb9e80ebafbceb93a4ec979020ec9d98ed95b420eba78ceb93a4ec96b4eca78420ec9b80eb',POINT (129.07597 35.126194)
848,"부산치유의 숲(한, 영)",기장군,35.26948,129.12955,부산치유의 숲,부산치유의 숲,마냥 걷기만 해도 좋은 숲,부산광역시시 기장군 철마면 철마천로 101,https://www.busan.go.kr/green/hfprogram,"도시철도 1호선 범어사역 2번 출구, 마을버스 기장군2-3 환승, 부산치유의 숲 하차주차 부산치유의 숲 주차장",상시,설날?추석 당일 휴무,매일,무료,-,https://www.visitbusan.net/uploadImgs/files/cntnts/20200729150013892_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20200729150013892_thumbL,b'ecb2adeca095ec9e90ec97b0ec9d8420eab7b8eb8c80eba19c20ed9288ec9d8020ebb680ec82b0ecb998ec9ca0ec9d9820ec88b2ec9790ec849c20ed9e90eba781ed9598eab3a020eab080ec84b8ec9a947e21ec9584ed9989ec82b020ec9e90eb9dbdec979020eb8493eab28c20ec9e90eba6aced959c20ebb680ec82b0ecb998ec9ca0ec9d9820ec88b2ec9d8020ebb680ec82b020ecb59cecb488eba19c20eca1b0ec84b1eb909c20ecb998ec9ca0ec9d9820ec88b2ec9db4eb9e8deb8b88eb8ba42e20ecb2b4eab384eca081ec9db820ec82b0eba6bcecb998ec9ca020ed9484eba19ceab7b8eb9ea8ec9d8420ec9ab4ec9881ed9598eab3a020ec9e',POINT (129.12955 35.26948)
876,"정승빈작가-아미동비석마을(한,영,중간,중번,일)",서구,35.09903,129.0126,아미동비석마을,묘지 위에 세워진 희망 ‘아미동 비석문화마을’,글. 일러스트 여행드로잉 작가 정승빈,부산광역시 서구 아미로49,-,도시철도 1호선 토성역 8번 출구 도보 15분마을버스 사하구1-1 서구2 산상교회(비석문화마을) 하차주차 아미골 공영주차장,상시,연중무휴,매일,무료,-,https://www.visitbusan.net/uploadImgs/files/cntnts/20200818133843206_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20200818133843206_thumbL,b'ebb680ec82b0ec9d8020ec82b0eca780eab08020eba78eeab3a020ed8f89eca780eab08020ebb680eca1b1ed9688eb8ba42e20ec9dbceca09c20eab095eca090eab8b020ec9b90eb8f84ec8bacec9d9820ec82b4eab8b020eca28bec9d8020ed8f89eca780ec998020eba7a4ecb695eca780eb8a9420ec9dbcebb3b8ec9db820eab5acec97adec9cbceba19c20eab09cebb09ceb9098ec9788eab3a02c20ebb680eb9190ec9d9820eb85b8eb8f99ec9e90ec998020ec9dbcec9e90eba6aceba5bc20ecb0beec9584ec98a820ec99b8eca780ec9db8eb93a4ec9d8020eab2bdec82aceca78420ec82b0ec9d8420eb94b0eb9dbc20ed8c90ec9ea3eca791ec',POINT (129.0126 35.09903)
996,부산엑스더스카이 전망대(한),해운대구,35.159924,129.16974,부산엑스더스카이 전망대,부산엑스더스카이 전망대,LCT 100층,부산광역시 해운대구 달맞이길 30,http://www.busanxthesky.com,-,-,연중무휴,10:00 - 21:00 (주중주말 동일 / 입장마감 20:30),"대인 : 27,000원 / 소인(경로): 24,000원",-,https://www.visitbusan.net/uploadImgs/files/cntnts/20200914115047550_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20200914115047550_thumbL,"‘부산엑스더스카이(BUSAN X the SKY)’는 국내 두 번째 높이(411.6m)인 ‘해운대 엘시티 랜드마크타워’에 위치하고 있으며, 씨사이드뷰(Sea Side View)와 씨티뷰를 함께 조망할 수 있는 국내 최대 규모",POINT (129.16974 35.159924)
1011,뮤지엄다,해운대구,35.17132,129.12897,뮤지엄다,뮤지엄다,-,부산 해운대구 센텀서로 20 뮤지엄다,https://kunst1.co.kr/museumone,-,-,-,월~금 10:00~19:00(입장 18:00까지) 주말 공휴일 10:00~20:00(입장 19:00까지),"성인 18,000원 청소년 15,000원 어린이 13,000원",-,https://www.visitbusan.net/uploadImgs/files/cntnts/20201030110700385_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20201030110700385_thumbL,뮤지엄 다는 미디어 아트 그룹 꼴라쥬 플러스와 예술 컨텐츠 전문 기획사 KUNST 1이 합작하여 설립하였습니다.예술은 어렵고 소수를 위한 것이라는 편견을 깨고 우리 삶의 주변에서 예술이 아닌,POINT (129.12897 35.17132)
1016,"턴투워드부산(한,영,중간,중번,일)",남구,35.127785,129.09766,"유엔기념공원, 유엔평화기념관",턴 투워드 부산(Turn Toward Busan),영원히 기억하겠습니다,유엔기념공원 부산광역시 남구 유엔평화로 93유엔평화기념관 부산광역시 남구 홍곡로320번길 106,https://www.unmck.or.kr/intro/ (유엔기념공원) https://unpm.or.kr/un2022/ (유엔평화기념관),"유엔기념공원도시철도 2호선 대연역 3번 출구 도보 18분버스 134, 68, 138, 138-1, 1006 유엔공원?부산문화회관 하차부산시티투어버스 : 부산역(레드라인) → 유엔기념공원 하차유엔평화기념관버스 13",-,"유엔기념공원 연중무휴유엔평화기념관 매주 월요일, 1월 1일, 명절 당일","매일, 유엔기념공원: 9:00 ~ 18:00 / 동절기 17:00유엔평화기념관 10:00~18:00 (입장 17:30분까지)",무료,b'ec9ca0ec9794eab8b0eb8590eab3b5ec9b90ec9ea5ec95a0ec9db820eca3bcecb0a8ec9ea52c20ec9ea5ec95a0ec9db820ed9994ec9ea5ec8ba42c20ed9ca0ecb2b4ec96b420eb8c80ec97ac2c20ed9ca0ecb2b4ec96b420eca091eab7bc20eab080eb8aa5ec9ca0ec9794ed8f89ed9994eab8b0eb8590eab480eca090ec9e90ebb894eba19d2c20ec9ea5ec95a0ec9db8eca084ec9aa920ec9798eba6acebb2a0ec9db4ed84b02c20ec9ea5ec95a0ec9db820eca3bcecb0a8ec9ea52c20ec9ea5ec95a0ec9db820ed9994ec9ea5ec8ba42c20ed9ca0ecb2b4ec96b420ebacb4eba38c20eb8c80ec97ac2c20ed9ca0ecb2b4ec96b420eca091eab7bc20ea',https://www.visitbusan.net/uploadImgs/files/cntnts/20201106141515814_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20201106141515814_thumbL,"매년 11월 11일 11시가 되면 부산에서1분간 사이렌이 울립니다. 6.25참전 유엔전사자의 희생과 헌신을 기억하는 순간, 『턴 투워드 부산(Turn Toward Busan) 유엔참전용사 국제추모식』 행사가 열리기",POINT (129.09766 35.127785)
1024,"기장 달음산 자연휴양림(한,영,중간,중번,일)",기장군,35.30242,129.18535,기장 달음산 자연휴양림,기장 달음산 자연휴양림,진짜 숲속 힐링은 여기,부산광역시 기장군 일광면 화용길 299-106,https://www.foresttrip.go.kr/indvz/main.do?hmpgId=0202,대중교통 없음주차 달음산자연휴양림 주차장,-,화요일 휴무,일일개장 09:00~18:00숙박시설 입실 당일 15:00~22:00         퇴실 익일 11:00운영요일: 수요일~월요일,숙박 시설 별도 이용요금 발생,-,https://www.visitbusan.net/uploadImgs/files/cntnts/20201201103753100_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20201201103753100_thumbL,"** 본 콘텐츠는 코로나19 방역지침을 준수하여 촬영하였습니다.위드 코로나 시대, 여행도 비대면?비접촉이 대세! 대자연의 품에서 일상의 소중함을 느끼며 몸과 마음을 다잡는 여행, 아무 생각",POINT (129.18535 35.30242)
1031,"부산도서관(한,영,중간,중번,일)",사상구,35.172737,128.98526,부산도서관,슬기로운 부산도서관 생활,우리 모두의 열린 서재,부산광역시 사상구 사상로310번길 33,https://library.busan.go.kr/busanlibrary/index.do,"도시철도 2호선 덕포역 2번 출구 도보 3분버스 15, 31, 33, 59, 62, 110, 148-1, 160, 169, 338, 1004(급행), 사상구1-1 덕포시장 하차주차 부산도서관 주차장",-,"월요일, 법정공휴일, 임시휴관일",화~금요일 09:00~22:00토~일요일 09:00~18:00,-,"장애인 화장실, 엘리베이터, 장애인 주차구역, 점자블록, 경사로, 휠체어접근 가능, 장애인 대상 도서 비치, 독서보조기기 대여 가능",https://www.visitbusan.net/uploadImgs/files/cntnts/20201216170753435_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20201216170753435_thumbL,** 본 콘텐츠는 코로나19 방역지침을 준수하여 촬영하였습니다.존재 자체만으로도 가보고 싶은 이유가 되는 부산도서관이 지난 11월 문을 열었습니다. 개관을 오랫동안 기다려온 시민들의 일상,POINT (128.98526 35.172737)
1057,민속마당,금정구,35.279415,129.10793,민속마당,민속마당,부산광역시 품질인증 문화체험장,부산 기장군 철마면 송정리 585-11 민속마당,http://www.zipsin.org,"도시철도 1호선 범어사역 하차 2번 출구 버스 2-1, 2-2 15분지하철 노포역 하차 마을버스 2번 10분주차가능",-,"주말, 공휴일",평일 09시부터 18시까지,"4,000원~50,000원(협의사항)정확한 이용요금은 사전문의",-,https://www.visitbusan.net/uploadImgs/files/cntnts/20210224093512296_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20210224093512296_thumbL,"민속마당은 한국의 전통 민속에 대한 권위있고 역사가 깊은 곳입니다.국내에서 민속품을 직접 제작하며, 민속놀이 개발과 운영을 하고 있습니다.",POINT (129.10793 35.279415)
1066,드림씨어터,남구,35.148117,129.06573,드림씨어터,드림씨어터,세계적 공연을 만날 수 있는 국내 최대 뮤지컬 전용극장,"부산시 남구 전포대로 133, 3층 드림씨어터 (문현동, IFC부산 오슬로파크)",https://www.dreamtheatre.co.kr/,b'5b20eca780ed9598ecb2a0205d32ed98b8ec84a020e28098eab5adeca09ceab888ec9cb5ec84bced84b02eebb680ec82b0ec9d80ed9689ec97ade2809928eab5ac20ebacb8eca084ec97ad292033ebb28820ecb69ceab5ac20eb8f84ebb3b42033ebb68431ed98b8ec84a020e28098ebb294eb82b4eab3a8ec97ade280992034ebb28820ecb69ceab5ac20eb8f84ebb3b42039ebb684205b20ebb284ec8aa4205d27ebacb8eca084eab590ecb0a8eba19c2720eca095eba598ec9ea520ed9598ecb0a820ed9b842c20eb8f84ebb3b42033ebb6842020e296b620ec9dbcebb0982032342c203133382d312c2035383327ec8381eab3b5ed9a8cec9d98ec86',-,"매주 월요일, 공연 없을시",공연 일정과 동일,-,-,https://www.visitbusan.net/uploadImgs/files/cntnts/20210415141932215_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20210415141932215_thumbL,b'eb939ceba6bcec94a8ec96b4ed84b0eb8a9420ecb59ceab3a0ec9d9820eab3b5ec97b0ec9d8420eba78ceb82a020ec889820ec9e88eb8a9420ebb680ec82b020ec9ca0ec9dbcec9d9820ecb488eb8c80ed989520ebaea4eca780ecbbac20eca084ec9aa9eab7b9ec9ea5ec9e85eb8b88eb8ba42eeb8c80ed989520eab79cebaaa8ec9d9820ec9e91ed9288eb93a4ec9d8420ec98aceba6b420ec889820ec9e88eb8a9420eab3b5ec97b0ec9ea5ec9db420ec9786ec96b420eab7b820eb8f99ec958820ec84a0ebb3b4ec9dbc20ec889820ec9786ec9788eb8d9820ec84b8eab384eca081ec9db8204e6f2e3120eab1b8ec9e91eb93a4ec9d8420ec9db4ec',POINT (129.06573 35.148117)
1078,한국음식문화원,사상구,35.172245,129.07109,한국음식문화원,한국음식문화원,부산광역시 품질인증 문화체험장,부산시 부산진구 중앙대로 922 동서대사회교육원 1층 한국음식문화원,https://uni.dongseo.ac.kr/koreafood/,"도시철도 2호선 양정역 하차 2번출구 도보 3분버스 31,62,99,141,110-1,1,20,29,57,86,87,1010,10번 양정역 하차 버스 가능주차가능",-,"토요일, 일요일, 공휴일","오전 9시- 오후 6시(예약제 운영, 전화 문의)","20,000부터 (요리에 따라 다름, 전화 문의)",-,https://www.visitbusan.net/uploadImgs/files/cntnts/20210420091625491_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20210420091625491_thumbL,b'ed959ceba598ebacb8ed999420ec97b4ed928d2c20eab5adebafbc20ec8b9dec839ded999c20ec8898eca48020ed96a5ec838120ebb08f20eb8ba4ebacb8ed999420eab080eca095ec9d9820eca69deab08020eb93b1ec9cbceba19c20ec9ab0eba6aceb8298eb9dbc20ec9d8cec8b9dec979020eb8c80ed959c20eab480ec8bacec9db420eab480ec8bacec9db420eb8692ec9584eca780eab3a020ec9e88ec8ab5eb8b88eb8ba42eeca780ec97adec82aced9a8cec979020eab1b4eab095ed959c20ec9ab0eba6ac20ec8b9debacb8ed9994eba5bc20eca084ed8c8ced9598eab3a02c20eca084ed86b520ec9ab0eba6acec9d8cec8b9dec9d9820ec9e',POINT (129.07109 35.172245)
1093,부산칠드런스뮤지엄(체험형테마파크),기장군,35.192085,129.21779,부산칠드런스뮤지엄,부산칠드런스뮤지엄,-,부산광역시 기장군 기장읍 기장해안로 172 스타테라스 2F,http://www.aberdeencm.com,-,-,매주 월요일 휴무(공휴일 제외),"- 주말,공휴일/오전 10:00 ~ 오후 08:00 (입장 19:00까지) - 평일 / 오전 10:00 ~ 오후 7:00(입장 18:00까지)","- 어린이 및 청소년 : 주말,공휴일 25,000 , 평일 23,000- 보호자(만 19세이상 ) : 10,000- 24개월 미만 :　5,000-이벤트 및 자세한 사항은 홈페이지 참조","- 엘리베이터, 주차장, 수유실, 음식점, 물품보관함- 운영요원 배치, 안전보험가입, 상비약, 소방시설, 논슬립바닥, 격벽구조 - 입장객 주차요금 3시간 무료",https://www.visitbusan.net/uploadImgs/files/cntnts/20210906193401204_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20210906193401204_thumbL,부산 애버딘 칠드런스 뮤지엄은 미취학 아동 및 초등학교 저학년 어린이들을 대상으로 하는 체험형 놀이 박물관 입니다.세계최고의 어린이 시설인 미국의 인디애나폴리스 칠드런스 뮤지엄과,POINT (129.21779 35.192085)
1142,"해운대수목원 (한,영,일,중간,중번)",해운대구,35.22992,129.1327,해운대 수목원,드넓은 초록 물결 해운대수목원,산책하기 좋은 도심 속 힐링숲,부산광역시 해운대구 석대동 77,https://www.busan.go.kr/green/gcintro0401,b'eb8f84ec8b9cecb2a0eb8f842034ed98b8ec84a020ebb098ec97aceb868dec82b0ebacbcec8b9cec9ea5ec97ad2032ebb28820ecb69ceab5ac20eb8f84ebb3b4203335ebb684ebb284ec8aa42033362c203131352d312c203132392d312c203138332c203138392c203138392d3120ec849deb8c80ec97ad20ed9598ecb0a82c20eb8f84ebb3b4203330ebb684eca3bcecb0a820ed95b4ec9ab4eb8c80ec8898ebaaa9ec9b9020eca3bcecb0a8ec9ea5ed95b4ec9ab4eb8c80ec8898ebaaa9ec9b9020e2869420eb8f84ec8b9cecb2a0eb8f842034ed98b8ec84a020ebb098ec97aceb868dec82b0ebacbcec8b9cec9ea5ec97ad20ebacb4eba38c20ec85',-,"월요일 (단, 월요일이 공휴일인 경우 그 다음 평일), 1월 1일, 설날, 추석",화요일 ~ 일요일 09:00 ~ 17:00(관람종료 1시간 전까지 입장 가능),무료,"안내센터, 장애인주차장, 장애인화장실, 휠체어접근가능, 점자블록, 보조견동반가능",https://www.visitbusan.net/uploadImgs/files/cntnts/20210929134725627_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20210929134725627_thumbL,b'eb8692ec9584eba78c20eab080eb8a9420ed8c8ceb9e8020ed9598eb8a982c20ed9db020eab5aceba684ec9d8020ebad89eab28cebad89eab28c2c20eab1b0eab8b0eb8ba420ec84a0ec84a0ed959c20ebb094eb9e8c2eeb82a0ec94a8ec998020eab384eca088ec9db420ec82b0ecb185ec9d8420ebb680eba5b4eb8a9420ec9a94eca698ec9db4eb8ba42e20ebb094eb9dbceba78c20ebb490eb8f8420eca28bec9d8020eb82a0ec9db4eca780eba78c20ed9689ebb3b5eca780ec889820eb8692ec97aceca3bceb8a9420ec97acec9ca0eba19cec9ab420ec82b0ecb185ec9cbceba19c20ed9e90eba78120ec9790eb8488eca78020ed959ceab080eb',POINT (129.1327 35.22992)
1177,"캐비네 드 쁘아송(한,영,중간,중번,일)",기장군,35.20021,129.22897,캐비네 드 쁘아송,아트다 아트 꿀잼 아트,"빛과 소리로 그려진 예술, 캐비네 드 쁘아쏭",캐비네 드 쁘아송 (아난티코브 미디어아트 갤러리)부산광역시 기장군 기장읍 기장해안로 268-31,https://ananti.kr/kr/cove/cabinet_index.asp,"동해선 오시리아역 1번 출구 → 오시리아역 정류장 버스 환승 139, 1001→ 동암후문 정류장 하차 도보 15분버스 1001, 139, 181, 100 동암후문 정류장 하차 도보 15분주차 아난티펜트하우스 해운대 주차",-,매월 마지막 주 목요일,"월~금 11:00~19:00, 토~일 10:00~19:00","성인 15,000원, 어린이 10,000원",-,https://www.visitbusan.net/uploadImgs/files/cntnts/20211112113445840_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20211112113445840_thumbL,b'ebacbceab3bc20ebb6882c20ebb094eb9e8cec9db420eb8298eba5bc20eb94b0eb9dbc20ec9b80eca781ec9db8eb8ba42e20eb8298ec9d9820ec8690eab8b820ed959c20ebb288ec979020eabd83ec9e8eec9db420ed94bcec96b4eb829ceb8ba42e20eba788ecb99820ec9a94eca780eab2bd20ec868dec979020eb93a4ec96b4ec98a820eb93af20ed9994eba0a4ed959c20ec84b8ec8381ec9db420ed8ebcecb390eca784eb8ba42e20ec96b4eba6b420eca08120ec8381ec8381eba78c20ed95b4ec98a4eb8d9820eabf88eab099ec9d8020ec9db4ec95bceab8b0eab08020ec9584eb8b88eb8ba42e20ebafb8eb9494ec96b420ed858ced81aceb86',POINT (129.22897 35.20021)
1179,"영도 봉산마을(한, 영, 일)",영도구,35.09309,129.05125,영도 봉산마을,때 묻지 않은 순수 영도 봉산마을,텅 빈 공간에 숨결을 더해 문화예술로 꽃피우다,부산광역시 영도구 하나길 788 3층(봉산마을도시재생현장지원센터),http://www.bongsan.org/,"도시철도 1호선 남포역 6번 출구 → 영도대교 정류장 버스 환승 113, 30, 8, 190, 66, 186, 88 → 한성맨션 정류장 하차 도보 5분",-,연중무휴,상시,무료,-,https://www.visitbusan.net/uploadImgs/files/cntnts/20211116151308755_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20211116151308755_thumbL,"부산 영도 봉래산 아래 언덕, 심상치 않은 집들이 빼곡하게 모여 있는 봉산마을. 과거, 호황을 이루던 조선업 현장 근로자들이 모여 살던 이곳은 조선업의 불황과 뉴타운 해제 지역으로 선정되",POINT (129.05125 35.09309)
1305,"광안종합시장 (한,영,중간,중번,일)",수영구,35.164215,129.11816,광안종합시장,'감성’사러 갑니다! 광안종합시장,아날로그 감성이 가득한 힙스터들의 성지!,부산 수영구 무학로49번길 71,-,"도시철도 2,3호선 수영역 13번 출구 도보 10분버스 42, 5-1, 40, 1001, 1003 수영역 하차주차 놀부영양탕집앞노상공영주차장",-,가게별 상이,가게별 상이,가게별 상이,-,https://www.visitbusan.net/uploadImgs/files/cntnts/20220711140504179_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20220711140504179_thumbL,어느덧 여름휴가를 떠나야 할 계절입니다. 여름휴가엔 부산의 멋진 바다가 제격이지만 여행 내내 바다만 바라보고 있을 순 없죠! 골목골목 아날로그 감성으로 가득한 보석 같은 여행지를 소개,POINT (129.11816 35.164215)
1310,"롯데월드 어드벤처 부산 (한,영,중간,중번,일)",기장군,35.19602,129.2132,"테마파크, 롯데월드 어드벤처 부산",롯데월드 어드벤처 부산,글·사진 여행작가 신경민,부산광역시 기장군 기장읍 동부산관광로 42,-,"동해선 오시리아역 1번 출구 도보 10분버스 139, 183, 185, 1001 오시리아역 정류장 하차 도보 10분주차 롯데월드 어드벤처 부산 주차장(유료)",-,연중무휴,매일 10:00-21:00,-,"휠체어접근 가능, 휠체어 대여, 장애인화장실, 유모차 대여 가능, 수유실, 물품보관함",https://www.visitbusan.net/uploadImgs/files/cntnts/20220808111013542_ttiel,https://www.visitbusan.net/uploadImgs/files/cntnts/20220808111013542_thumbL,b'eca780eb829c2033ec9b94203331ec9dbc20ebb680ec82b020ec98a4ec8b9ceba6acec958420eab480eab491eb8ba8eca780ec979020eba1afeb8db0ec9b94eb939ceab08020eab09cec9ea5ed9688ec96b4ec9a942eeb82a0ec94a8eab08020eca28bec9584ec849c20ec9db4ebb288ec979020eb8ba4eb8580ec9994eb8a94eb8db020ec98aceb9dbceab080eb8a9420eab384eb8ba8ec9790ec849c20eca09cec9dbc20eba8bceca08020eba19ced8bb0eab08020ebb098eab091eab28c20eba79eec9db4ed95b4eca3bceb8b8820eb8488ebacb420ec84a43fec96b4ec9a942eeba1afeb8db0ec9b94eb939c20ec96b4eb939cebb2a4ecb29820ebb6',POINT (129.2132 35.19602)
